date,temperature_2m,surface_pressure,precipitation,wind_speed_10m,temp_lower,temp_upper,wind_lower,wind_upper,press_lower,press_upper,if_score,is_if_anomaly,lstm_error,is_lstm_anomaly,if_threshold,lstm_threshold,anomaly_label,reconstruction_error_summary,reconstruction_error_plot,TreeSHAP_natural_language_summary,local_contribution_plot_path
01/06/2025 22:00,14.8,1011.5,0,16.6,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2467357756,0,0.3666553002,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 22:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.587)
- Surface pressure (avg error: 0.604)
- Wind speed 10m (avg error: 0.608)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_29_error_plot.png,"Sample Index: 29
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **13.77**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.49)
  • **temperature_2m_z** = 0.25 (contribution: +0.49)
  • **precip_z_24h** = 0.00 (contribution: +0.47)
  • **surface_pressure_z** = -0.43 (contribution: +0.37)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  • **wind_r** = 1.14 (contribution: -0.75)

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_29.png
01/06/2025 23:00,14.2,1011.7,0,16.9,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2621734197,0,0.3604857056,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 23:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.586)
- Surface pressure (avg error: 0.604)
- Wind speed 10m (avg error: 0.608)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_30_error_plot.png,"Sample Index: 30
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.36**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.55)
  • **precip_z_24h** = 0.00 (contribution: +0.49)
  • **temperature_2m_z** = 0.12 (contribution: +0.47)
  • **surface_pressure_z** = -0.40 (contribution: +0.43)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  • **wind_r** = 0.88 (contribution: -0.27)

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_30.png
02/06/2025 00:00,13.7,1012.1,0,15.8,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2734444458,0,0.3164541028,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 00:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.586)
- Surface pressure (avg error: 0.604)
- Wind speed 10m (avg error: 0.608)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_31_error_plot.png,"Sample Index: 31
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.80**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **temperature_2m_z** = 0.01 (contribution: +0.56)
  • **precip_z_12h** = 0.00 (contribution: +0.55)
  • **precip_z_24h** = 0.00 (contribution: +0.49)
  • **surface_pressure_z** = -0.34 (contribution: +0.44)
  • **wind_r** = 0.74 (contribution: +0.07)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_31.png
02/06/2025 01:00,13.2,1012.3,0,14.8,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2720232499,0,0.3337241899,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 01:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.586)
- Surface pressure (avg error: 0.604)
- Wind speed 10m (avg error: 0.608)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_32_error_plot.png,"Sample Index: 32
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.75**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.55)
  • **temperature_2m_z** = -0.09 (contribution: +0.53)
  • **precip_z_24h** = 0.00 (contribution: +0.49)
  • **surface_pressure_z** = -0.32 (contribution: +0.37)
  • **wind_r** = 0.66 (contribution: +0.11)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_32.png
02/06/2025 02:00,12.9,1012.7,0,13,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2747787501,0,0.3188005049,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 02:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.587)
- Surface pressure (avg error: 0.604)
- Wind speed 10m (avg error: 0.607)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_33_error_plot.png,"Sample Index: 33
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.86**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.55)
  • **temperature_2m_z** = -0.16 (contribution: +0.49)
  • **precip_z_24h** = 0.00 (contribution: +0.49)
  • **surface_pressure_z** = -0.26 (contribution: +0.39)
  • **wind_r** = 0.50 (contribution: +0.24)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_33.png
02/06/2025 03:00,12.5,1013.1,0,10.1,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2795762946,0,0.3529960733,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 03:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.587)
- Surface pressure (avg error: 0.604)
- Wind speed 10m (avg error: 0.606)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_34_error_plot.png,"Sample Index: 34
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **15.05**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.56)
  • **precip_z_24h** = 0.00 (contribution: +0.51)
  • **temperature_2m_z** = -0.24 (contribution: +0.46)
  • **surface_pressure_z** = -0.20 (contribution: +0.44)
  • **wind_r** = 0.25 (contribution: +0.39)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_34.png
02/06/2025 04:00,12.3,1013.6,0,8.6,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2827908996,0,0.3645058844,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 04:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.588)
- Surface pressure (avg error: 0.603)
- Wind speed 10m (avg error: 0.606)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_35_error_plot.png,"Sample Index: 35
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **15.18**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.57)
  • **precip_z_24h** = 0.00 (contribution: +0.52)
  • **temperature_2m_z** = -0.28 (contribution: +0.48)
  • **surface_pressure_z** = -0.13 (contribution: +0.46)
  • **wind_r** = -0.02 (contribution: +0.45)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_35.png
02/06/2025 05:00,12.3,1014.4,0,6.5,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2820679023,0,0.3635003744,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 05:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.588)
- Surface pressure (avg error: 0.603)
- Wind speed 10m (avg error: 0.605)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_36_error_plot.png,"Sample Index: 36
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **15.15**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.56)
  • **precip_z_24h** = 0.00 (contribution: +0.54)
  • **temperature_2m_z** = -0.28 (contribution: +0.47)
  • **surface_pressure_z** = -0.02 (contribution: +0.45)
  • **wind_r** = -0.29 (contribution: +0.44)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_36.png
02/06/2025 06:00,12.8,1015.2,0,10.1,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2813920979,0,0.248392591,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 06:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.588)
- Surface pressure (avg error: 0.602)
- Wind speed 10m (avg error: 0.604)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_37_error_plot.png,"Sample Index: 37
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **15.13**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.55)
  • **precip_z_24h** = 0.00 (contribution: +0.54)
  • **surface_pressure_z** = 0.09 (contribution: +0.48)
  • **temperature_2m_z** = -0.18 (contribution: +0.45)
  • **wind_r** = -0.29 (contribution: +0.41)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_37.png
02/06/2025 07:00,13,1016,0,14,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2887174688,0,0.2485104305,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 07:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.596)
- Surface pressure (avg error: 0.608)
- Wind speed 10m (avg error: 0.603)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_38_error_plot.png,"Sample Index: 38
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **15.43**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.57)
  • **surface_pressure_z** = 0.20 (contribution: +0.56)
  • **wind_r** = -0.06 (contribution: +0.55)
  • **precip_z_24h** = 0.00 (contribution: +0.54)
  • **temperature_2m_z** = -0.14 (contribution: +0.52)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_38.png
02/06/2025 08:00,13.8,1016.5,0,13.3,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2832472617,0,0.2468694534,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 08:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.596)
- Surface pressure (avg error: 0.610)
- Wind speed 10m (avg error: 0.601)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_39_error_plot.png,"Sample Index: 39
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **15.20**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.57)
  • **surface_pressure_z** = 0.27 (contribution: +0.56)
  • **temperature_2m_z** = 0.03 (contribution: +0.52)
  • **precip_z_24h** = 0.00 (contribution: +0.52)
  • **wind_r** = 0.23 (contribution: +0.34)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_39.png
02/06/2025 09:00,15.4,1016.6,0,14,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2783455156,0,0.257652735,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 09:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.596)
- Surface pressure (avg error: 0.609)
- Wind speed 10m (avg error: 0.606)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_40_error_plot.png,"Sample Index: 40
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **15.00**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.57)
  • **surface_pressure_z** = 0.28 (contribution: +0.53)
  • **precip_z_24h** = 0.00 (contribution: +0.50)
  • **temperature_2m_z** = 0.37 (contribution: +0.42)
  • **wind_r** = 0.40 (contribution: +0.29)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_40.png
02/06/2025 10:00,15.9,1017,0,18.4,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2689963962,0,0.3424965142,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 10:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.595)
- Surface pressure (avg error: 0.607)
- Wind speed 10m (avg error: 0.606)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_41_error_plot.png,"Sample Index: 41
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.63**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.56)
  • **surface_pressure_z** = 0.34 (contribution: +0.51)
  • **precip_z_24h** = 0.00 (contribution: +0.49)
  • **temperature_2m_z** = 0.48 (contribution: +0.30)
  • **wind_r** = 0.59 (contribution: +0.07)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_41.png
02/06/2025 11:00,16.7,1017.3,0,13,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2703694735,0,0.2590374066,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 11:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.594)
- Surface pressure (avg error: 0.606)
- Wind speed 10m (avg error: 0.605)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_42_error_plot.png,"Sample Index: 42
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.68**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.57)
  • **surface_pressure_z** = 0.38 (contribution: +0.51)
  • **precip_z_24h** = 0.00 (contribution: +0.48)
  • **temperature_2m_z** = 0.65 (contribution: +0.35)
  • **wind_r** = 0.57 (contribution: +0.07)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_42.png
02/06/2025 12:00,18,1016.9,0,10.1,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2731514264,0,0.2799711897,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 12:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.594)
- Surface pressure (avg error: 0.605)
- Wind speed 10m (avg error: 0.605)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_43_error_plot.png,"Sample Index: 43
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.79**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.58)
  • **surface_pressure_z** = 0.32 (contribution: +0.56)
  • **precip_z_24h** = 0.00 (contribution: +0.52)
  • **wind_r** = 0.41 (contribution: +0.25)
  • **temperature_2m_z** = 0.92 (contribution: +0.18)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_43.png
02/06/2025 13:00,19,1016.5,0,11.5,10,26.25,4.1,27.1,1000.160075,1028.983814,0.275640855,0,0.2969244921,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 13:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.593)
- Surface pressure (avg error: 0.604)
- Wind speed 10m (avg error: 0.605)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_44_error_plot.png,"Sample Index: 44
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.89**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.61)
  • **surface_pressure_z** = 0.27 (contribution: +0.58)
  • **precip_z_24h** = 0.00 (contribution: +0.52)
  • **wind_r** = 0.11 (contribution: +0.40)
  • **temperature_2m_z** = 1.13 (contribution: +0.09)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_44.png
02/06/2025 14:00,18.2,1016,0,10.4,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2791173783,0,0.3036097688,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 14:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.592)
- Surface pressure (avg error: 0.610)
- Wind speed 10m (avg error: 0.605)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_45_error_plot.png,"Sample Index: 45
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **15.03**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.60)
  • **surface_pressure_z** = 0.20 (contribution: +0.59)
  • **precip_z_24h** = 0.00 (contribution: +0.52)
  • **wind_r** = -0.00 (contribution: +0.49)
  • **temperature_2m_z** = 0.97 (contribution: +0.14)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_45.png
02/06/2025 15:00,18.7,1015.3,0,11.2,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2791131685,0,0.3147006444,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 15:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.591)
- Surface pressure (avg error: 0.612)
- Wind speed 10m (avg error: 0.605)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_46_error_plot.png,"Sample Index: 46
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **15.03**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.61)
  • **surface_pressure_z** = 0.10 (contribution: +0.58)
  • **precip_z_24h** = 0.00 (contribution: +0.53)
  • **wind_r** = 0.05 (contribution: +0.45)
  • **temperature_2m_z** = 1.07 (contribution: +0.18)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_46.png
02/06/2025 16:00,19.1,1014.7,0,11.9,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2746692442,0,0.3179818911,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-02 16:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.590)
- Surface pressure (avg error: 0.610)
- Wind speed 10m (avg error: 0.606)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_47_error_plot.png,"Sample Index: 47
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.85**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.60)
  • **surface_pressure_z** = 0.02 (contribution: +0.55)
  • **precip_z_24h** = 0.00 (contribution: +0.52)
  • **wind_r** = 0.06 (contribution: +0.41)
  • **temperature_2m_z** = 1.16 (contribution: +0.08)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_47.png
